cell id,AP Fano factor,AP amplitude (mV),AP amplitude adaptation index,AP amplitude average adaptation index,AP coefficient of variation,AP threshold (mV),AP width (ms),Afterdepolarization (mV),Afterhyperpolarization (mV),Burstiness,ISI Fano factor,ISI adaptation index,ISI average adaptation index,ISI coefficient of variation,Input resistance (MOhm),Latency (ms),Latency @ +20pA current (ms),Max number of APs,Membrane time constant (ms),Rebound (mV),Rebound number of APs,Resting membrane potential (mV),Rheobase (pA),Sag area (mV*s),Sag ratio,Sag time (s),Spike frequency adaptation,Upstroke-to-downstroke ratio,Wildness
20200410_sample_13,2.1359567337502114,78.97210493683815,0.9300135084559757,0.9745727526425153,0.21672678750998803,-37.05061972141266,0.7199999999999984,4.87411767244339,-2.06727534532547,0.7360959651035985,0.0018959293094072864,1.8173913043478265,1.340384789147011,0.253840090699879,31.120372061573345,65.88000000000002,48.04,21,10.119364509440821,0.9855779655283712,0,-63.013883006572726,280.0,0.0,1.314766719410835,0.0,0.9090909090909091,1.9930342572359914,0.0
20200407_sample_15,0.9630706487587911,73.8023929297924,0.8541854275505523,0.9577308826145696,0.1405024270703718,-35.62377020716667,0.6799999999999862,0.0,-14.090504497289658,0.0,0.002148582189298846,1.5812807881773414,1.2024152940547466,0.2905153181475058,199.05803616469106,33.16,18.680000000000003,24,12.753845285957109,8.115649628917751,1,-59.293035575002435,80.0,48.73800197973845,1.2694163358230628,0.4957600000000001,0.6,1.33070747861168,0.0
20200408_sample_17,1.2656680857626839,74.47387278079987,0.9366543681176402,0.9645831758261035,0.15205552922045304,-33.84337201714516,0.6000000000000172,0.0,-11.663943529129028,0.0,0.04868732182918742,1.2551928783382764,1.9084289137446073,1.0193309860341935,199.76263960357755,40.88,24.96000000000001,12,17.65510877124666,1.2355633421289554,0,-57.162163496017456,100.0,0.0,1.066981565103656,0.0,0.3333333333333333,1.3199101499332782,0.0
20200413_sample_2,0.6038810246562694,75.00355318188667,0.9485268181917053,0.9805969380045066,0.10350665639282,-32.149218022823334,0.7199999999999984,0.0,-7.635373622179031,0.14556962025316472,0.00010336231884057982,1.2869490060501299,1.0915000789511469,0.07212076631320592,32.389075271785245,126.56,67.52,31,8.568729144096208,0.4604831758190002,0,-62.74773267954588,380.0,0.0,1.1298180565285,0.0,0.9375,1.9360733668998877,0.0
20200410_sample_14,1.729206129396588,63.134703785181046,0.851420350082673,0.9563074546105677,0.20526450657030848,-21.36395499110222,0.8400000000000074,0.0,-9.598392993211746,0.7228441474055507,0.013686120730667389,0.8885542168674703,2.064717689980039,0.5878061254073469,93.83772482164204,61.36,40.52,16,14.904722505872696,0.7138419722077458,0,-50.366506818681955,160.0,0.0,1.0772720593041214,0.0,0.45454545454545453,1.9074291582799092,0.0
20200413_sample_19,2.2190346912807133,86.9535580277443,0.971126878857002,0.994513574264548,0.21443245568594843,-47.9794479906559,0.7600000000000107,0.7205083966255188,-2.198409289121628,0.5030303030303018,0.000687591662270478,1.2433653303218517,1.0422942391982322,0.23236723821046332,75.86330234738321,39.20000000000001,22.24000000000001,48,9.424486133829456,2.938461799105582,0,-60.93606400936842,60.0,36.34953299373416,1.3725063612530928,0.4803200000000001,0.8076923076923077,2.1345383061428476,0.0
20200406_sample_1,1.3280416583851684,72.6881604641676,0.9001334559664307,0.949199324207678,0.1588378737257779,-48.19314926862717,0.6799999999999862,2.261020243167877,-5.004260689020157,0.0,0.020191313959491062,1.3059936908517382,1.799062886182513,0.787911333239304,246.31432559713724,47.280000000000015,24.52,10,19.208513106884002,1.361052932138918,0,-63.100247994810346,27.999999999999996,0.0,1.0513923447733653,0.0,0.1111111111111111,1.5659079021200268,0.0
20200408_sample_23,1.6648160132955874,70.22175379097462,0.9531290495305571,0.9890787139423052,0.19177223498642088,-45.52123323082924,0.47999999999998044,0.0,-14.135826379060745,0.0,0.00021988368207469876,1.202185792349728,1.3814885320845995,0.17774868334336985,120.38753575334951,56.08000000000002,33.16,87,8.990498686160679,3.950769615461894,0,-75.76535543352365,137.83783783783784,50.86303248912114,1.284487546619071,0.50688,0.7916666666666666,1.1123409970709328,0.0
20200414_sample_9,2.7076879768019526,73.75602796673775,0.9326579296118409,0.9872537584492386,0.2643975643692758,-31.70216828584671,0.5199999999999927,0.0,-7.856212556362152,0.0,0.0006813047671879147,1.2206896551724116,1.1867765252555413,0.24910600317255036,156.10491868977746,94.08,39.31999999999999,55,12.05219531604218,12.987905588543512,4,-52.67045959755778,34.509803921568626,33.37573925256735,1.2847883989318474,0.3966,0.71875,1.2444413481916452,0.0
20200407_sample_7,3.2401143667201393,51.75378359854221,1.0020595046123657,0.9964006655309958,0.3050410723312838,-35.4156494140625,0.43999999999999595,4.848886281251907,-18.40849593281746,0.0,0.00010951969281783754,1.098945660989456,1.057409820344123,0.14186250682907006,126.18847786635158,111.16000000000001,63.16,102,11.971940534551061,3.5497513518075223,0,-65.77971047610045,86.66666666666669,46.867548879236104,1.2201375138159762,0.52144,0.7413793103448276,0.9222256768782787,0.0
20200410_sample_4,1.5966223635588863,64.25763852894306,0.8385044119373338,0.9338421295136445,0.18598717172200918,-35.03212332725525,0.6800000000000139,0.0,-9.624600410461426,0.256728778467908,0.0003760060383335193,1.520833333333333,1.2969573378722754,0.11863388058962589,53.21066714078199,55.60000000000001,45.280000000000015,23,10.025782218377799,1.1404276341176143,0,-64.88222719132901,280.0,0.0,1.1681252824742767,0.0,0.9166666666666666,1.6435967136142837,0.0
20200409_sample_17,5.714689074785374,73.44707101583481,0.8987946136448549,0.9076399919213198,0.3515919330327444,-36.712754517793655,0.6400000000000017,0.0,-9.29950550198555,0.0,0.04878167057587063,1.275510204081632,2.530073179903235,1.1252139094808398,271.1661035691699,62.48000000000001,32.44,10,19.221728107061008,16.302127017057416,4,-59.0128283277154,30.588235294117638,59.66305214762732,1.2716592697686333,0.5187200000000001,0.1111111111111111,1.4116133331449607,0.0
20200403_sample_7,2.2471093323870885,71.96534052491188,0.92938249934054,0.9762226466357031,0.22254358882764133,-39.286624640226364,0.6000000000000172,0.0,-5.6647323071956635,0.0,0.030282973975299582,1.5405405405405366,1.6423707105494383,1.0371853857410946,125.73141976259654,80.68,41.31999999999999,22,16.54546469461574,0.0,0,-65.8108644247055,153.6842105263158,0.0,1.0120906939587215,0.0,0.29411764705882354,1.4289212241481444,0.0
20200407_sample_21,1.8022154115434381,72.50737026333809,0.9589952114705267,0.9846836595838803,0.19900639504719872,-36.21838986873627,0.6000000000000172,0.0,-16.078833490610123,0.0,0.00022154270199111351,1.3804878048780473,1.1752075574045049,0.1484310897098549,143.12063225979614,38.239999999999995,24.320000000000007,60,11.357382989580833,2.009225871957888,0,-62.39092638120055,131.57894736842104,45.40579616129389,1.1762294482322508,0.5026800000000001,0.84375,1.2617140068061157,0.0
20200408_sample_27,1.7190807783701632,75.61468333005905,0.900071168684925,0.9832484250628785,0.19029081418885316,-43.31251233816147,0.6000000000000172,0.0,-9.653691202402115,0.0,0.0058443087784434515,1.0782608695652172,1.6604517587229057,0.4759625206654151,205.4880331754684,50.68,32.36,22,15.58188257564602,4.336438915554794,0,-70.24244466125964,100.0,56.862323460876866,1.2331998309222674,0.50116,0.5714285714285714,1.621575267704168,0.0
20200406_sample_6,1.8335275503593906,59.6243254840374,0.8584858993420825,0.9944597493168336,0.21789722265393985,-39.85575586557388,0.4400000000000098,0.0,-13.777781277894974,0.0,6.588686046005778e-05,1.31728045325779,1.0336924560405127,0.10904921569613114,104.91282773514587,11.92,9.279999999999996,108,5.2280401512481305,0.08790036603257079,0,-74.41446955502033,280.0,0.0,1.0167070290293931,0.0,0.8771929824561403,0.9636774548256121,0.0
20200409_sample_13,1.3826784389957016,71.51677832007408,0.9791212756652301,0.984094689748394,0.16826202779733762,-36.14446893334389,0.6799999999999862,0.0,-19.692767411470413,0.0,0.003906368026279767,1.2738853503184724,1.1379088308360232,0.40876316689492476,200.21056149568818,77.56000000000002,34.40000000000001,26,13.026698052530035,6.800837335850623,0,-61.775287388265134,60.0,52.01778185039782,1.2647422435927378,0.4948,0.5294117647058824,1.4457791185642552,0.0
20200413_sample_12,2.450881364773422,76.67769119143486,0.9735047740099323,0.9948709652717419,0.22591642910419713,-28.593759983778,0.9200000000000041,0.0,-5.682308226823807,0.4663536776212839,0.000971159164227863,2.18230563002681,1.375297556801886,0.2032497292397166,68.68661818901697,86.68,58.88000000000002,26,12.827077833347609,0.4231049422090223,0,-62.86546465009451,260.0,0.0,1.059623662102067,0.0,0.7857142857142857,2.726949526801106,0.0
20200413_sample_14,2.4185813647306116,76.05744153261185,0.9071700452425631,0.9943261548179977,0.21520247778856416,-31.90097212791443,0.9599999999999609,0.0,-11.36854663491249,0.39368061485909506,0.000986955095692163,2.4853273137697522,1.3179935146813075,0.2001171391280117,73.09937814871455,156.64000000000004,62.8,25,14.378227410240509,0.30613419247583806,0,-66.16032805293798,191.57894736842104,0.0,1.053633222895083,0.0,0.8461538461538461,2.704795409765893,0.0
20200403_sample_3,1.7554466411409282,71.06361165642738,0.9124711522107986,0.9359245479406011,0.1849178771018949,-42.66319051384926,0.5999999999999894,0.0,-7.257971912622452,0.0,0.1263716823626298,1.1909547738693458,1.915585237162556,1.444494906181186,199.75896093000966,58.68000000000001,33.72,10,16.66642353281615,0.6874959584425966,0,-68.56004273593425,100.0,0.0,1.0253775022844394,0.0,0.1111111111111111,1.4786735103756823,0.0
20200413_sample_13,3.2963383388508922,82.21007697284222,0.9359475887500559,0.9761592585792166,0.2530364883170872,-26.723148301243782,0.7199999999999984,0.0,-3.2015424221754074,0.3946666666666663,0.0011100876918911026,1.7364914877868252,1.3028991776400487,0.221011907331526,54.021170014249435,38.92000000000001,30.960000000000015,27,7.952847061318255,1.3104656676569277,0,-50.42552015632391,240.0,0.0,1.2487693396102506,0.0,0.8571428571428571,2.0094724897155465,0.0
20200407_sample_20,1.0829760564802342,73.55600595474243,0.9332383718907251,0.9746503729583704,0.1418633227138028,-38.121771067380905,0.6400000000000017,0.0,-10.300297290086746,0.0,0.006929714767119987,1.263358778625954,1.1807774190163665,0.41264417531752007,312.19619674328715,50.88000000000001,33.0,15,20.504186363758713,19.24513567855275,5,-58.64451448246837,40.0,62.63525469496872,1.2525862597272301,0.48656,0.6666666666666666,1.5844713365208822,0.0
20200410_sample_6,0.3781933718429974,81.7418210208416,0.9700619639221807,0.9889743000931589,0.0774416453047265,-37.996042519807816,0.7199999999999984,0.0,-3.836996853351593,0.6344339622641513,0.001337259955752211,1.054009819967267,1.0413806825370628,0.2150050771608193,53.114149291068344,115.4,80.72000000000001,21,12.103137671288057,0.2744452868446956,0,-60.49722593575716,212.85714285714283,0.0,1.070432840446619,0.0,0.9090909090909091,2.030863588509902,0.0
20200414_sample_24,1.1152728202591216,80.87413758039474,0.8242097187848652,0.9988789357893919,0.14038277990728512,-29.563728719949722,0.8400000000000074,0.0,-7.378485053777695,0.7634615384615383,0.00404855863165324,3.2465753424657477,2.376778081295358,0.3836863504424643,97.9981338804854,70.84000000000002,46.20000000000002,22,12.417142433509428,2.0735681066722336,0,-56.89441590830684,120.0,0.0,1.1651124388416125,0.0,0.5714285714285714,2.4481072557592247,0.0
20200413_sample_23,1.1278533296175726,86.97034418582916,1.0059494557253579,1.000404348286284,0.14062436184116126,-36.31545230746269,0.8799999999999919,0.0,-5.507223308086395,0.6646090534979424,0.0005052876867336938,2.007929515418503,1.4253652466695934,0.17902708704711517,52.466309827175834,99.72,59.92,39,9.044950272161293,1.0474651024810768,0,-60.85186169743538,180.0,0.0,1.1611870462543956,0.0,0.9,2.827339539688524,0.0
20200410_sample_10,1.353325225249098,73.7883448600769,0.8272813736941331,0.9937336208942298,0.16291284582563131,-22.51291647553444,0.8399999999999797,0.0,-7.253505289554596,0.6432432432432427,0.0017838982615346023,4.016320474777452,1.6952665777012375,0.2670510090276374,74.33700962364671,121.68,60.52000000000002,24,11.89421672136684,0.9568087647138697,0,-59.51037483736873,220.0,0.0,1.1089398030784559,0.0,0.7142857142857143,2.368147779035645,0.0
20200407_sample_13,2.5786467928970667,81.92192390561104,0.9252421051751281,0.9883556406614199,0.23539221965462565,-37.210818380117416,0.7199999999999984,0.0,-7.318850606679916,0.4570135746606329,0.007044382667582689,1.1364421416234884,1.219656590228116,0.5345379453599443,244.01932072142762,55.760000000000005,25.359999999999992,24,18.625989568493633,10.898868368101319,3,-49.59191674143076,20.0,45.71109681144344,1.2596485072757142,0.47916000000000003,0.5,1.7662406451775297,0.0
20200414_sample_5,2.9765109773176075,87.39715069532394,0.8485180761683516,0.99955128632122,0.2303034052186007,-29.05312553048134,0.8800000000000197,0.0,-4.375644028186798,0.7311320754716978,0.0014904841480702607,7.851851851851848,1.7441488080724141,0.2712015855098341,85.19622052709258,89.88000000000001,51.16000000000001,30,11.025160333750918,0.6599802824569423,0,-61.86909732073545,181.81818181818178,0.0,1.0688930772579344,0.0,0.8125,2.6245563700645875,0.0
20200414_sample_3,2.025944125023179,73.46860133111477,0.736852464524781,0.973248956104551,0.2055387063502107,-25.167139247059822,1.1199999999999821,0.0,-4.068957641720772,0.5366079703429103,0.00508232727272727,5.74561403508772,3.453408962560373,0.36571225648787664,77.85462263102326,134.20000000000002,67.08,12,12.566981069086884,0.9177574229505936,0,-60.19237969592214,180.0,0.0,1.1056667432437473,0.0,0.3333333333333333,2.9341937487354643,0.0
20200414_sample_7,6.117684061329379,75.83725079894066,0.866753963637077,0.9517458662719468,0.3811433986011965,-41.62907600402832,0.6400000000000017,0.0,-10.26802882552147,0.5557917109458024,0.11055693009755702,1.0909090909090913,2.2732600982049482,1.4927930962737646,287.28844398880995,122.32000000000001,38.48000000000001,11,25.262568316933994,2.2775932623882795,0,-60.56351397261024,25.833333333333353,53.171568813323596,1.1415495095917507,0.4534,0.1,1.4054201604797707,0.0
20200410_sample_28,0.36124024603888055,49.40275847911835,0.9467064579353754,0.9985970504951825,0.08343525024723088,-39.77517411112785,0.3999999999999976,0.0,-15.626128762960434,0.0,1.3276377267555064e-05,0.9478260869565238,2.394718532953636,0.06665980379696727,107.73839907099804,6.360000000000005,5.040000000000003,201,3.0125444888549935,0.6105977427000795,0,-74.6727825716138,300.0,0.0,1.0287481364489854,0.0,0.9047619047619048,0.7700088894242288,0.0
20200410_sample_30,1.5665006625700957,74.5006874203682,0.9717922902810952,0.9939468772186764,0.18085660444420676,-37.40408271551132,0.5600000000000049,0.0,-15.1713527739048,0.0,0.0002356702354857662,1.4271844660194164,1.1252810134034688,0.17301266158806936,101.73823205133277,55.68000000000001,30.76000000000001,77,7.556427666113989,4.114618706682506,0,-67.35843931883574,160.0,41.620024140029656,1.357572541599087,0.47292000000000006,0.7906976744186046,1.274431485423289,0.0
20200406_sample_15,2.384644763087037,73.50935786962509,0.9390978066746233,0.9793725596493713,0.23476955547300993,-39.89746421575546,0.6400000000000017,0.0,-14.463648200035095,0.0,0.001819921047777163,1.228070175438598,1.0707804911148178,0.30727896814824046,334.39342627674336,45.88,26.040000000000006,31,15.746422137937456,13.30040346765415,2,-61.563910422474144,31.46666666666666,57.37562481671577,1.1914762461245676,0.43644000000000005,0.631578947368421,1.1306128216046958,0.0
20200407_sample_3,2.1143899706813776,70.9967240691185,0.949078703855103,0.9844962089016704,0.2243287976742324,-36.50416433811188,0.6800000000000139,0.0,-15.184726566076279,0.0,0.0007342761087267529,1.212048192771084,1.084754032345235,0.22365646872888567,193.50841080397367,287.32,70.68000000000002,41,14.594539163138126,1.029660490367462,0,-65.25659464746713,55.29411764705882,0.0,1.0855508914962686,0.0,0.782608695652174,1.214918136076163,0.0
20200409_sample_3,1.433014902064997,68.13636235892773,0.9055928237709413,0.9801962766694285,0.18931104208603736,-28.953509405255318,0.5600000000000049,5.266845226287842,-11.837312951683998,0.0,0.0024138892531193733,1.5509554140127402,1.190809009018869,0.3383113493668141,153.8575263408323,67.84000000000002,40.31999999999999,28,16.944712466479444,2.3068004519069234,0,-53.10775745362044,87.42857142857142,44.6895553633572,1.1863917622681777,0.53544,0.6470588235294118,1.3036091953716138,0.0
20200409_sample_6,1.3819834725145224,73.25095683336258,0.9652023478249219,0.9878446233280599,0.1726446065441583,-32.22367540001869,0.5999999999999894,0.0,-15.2897909283638,0.0,0.0004060785507629089,1.3597359735973613,1.3371787712784982,0.1911938029880403,223.6500512622297,90.88000000000001,28.960000000000015,54,12.368503491482748,0.0,0,-52.57951417565346,80.0,0.0,1.0220236083819412,0.0,0.8275862068965517,1.1508408779529269,0.0
20200414_sample_21,2.998156390164815,81.96719735860825,0.9289115963754647,0.966343105698591,0.23618157954103214,-28.889577835798264,0.7199999999999984,0.0,-9.371872991323471,0.49898167006110006,0.0022928853581701157,1.8096166341780378,1.2229507903374603,0.2802012062851151,42.41081727213331,59.120000000000005,35.680000000000014,21,8.989890286009434,0.9676606987417884,0,-56.44549645334482,260.0,0.0,1.242034972543562,0.0,1.0,2.0878493347963976,0.0
20200414_sample_17,0.4545980254032819,79.33028414845467,0.9201575344293571,0.9734088102247772,0.08299804109317394,-22.59044349193573,0.8400000000000074,0.0,-7.710864767432213,0.34330590875093453,0.0017663428205883242,1.4659898477157356,1.182616527111955,0.20962347013818644,103.23527188173361,70.44,35.72,15,15.16823143768013,2.8481088052521883,0,-44.07401343509555,68.8888888888889,0.0,1.1841231289936927,0.0,0.6666666666666666,2.6214541530978885,0.0
20200406_sample_30,1.7681873888768307,69.86990757286549,0.9024022234415734,0.9869735443639286,0.2065162413040617,-44.641703367233276,0.5600000000000049,0.0,-9.917419403791428,0.6360622499863015,0.0028186777934130114,1.036764705882354,1.1677539178336294,0.3883017515655176,256.36371233810985,66.36,36.959999999999994,32,15.524100492457753,3.636314487854733,0,-67.38869997262955,40.0,0.0,1.0489310688725848,0.0,0.6842105263157895,1.276465758074113,0.0
20200403_sample_11,3.0551757610835644,77.68809422850609,0.9709977612236174,0.9846723063774135,0.24034023777875302,-32.509319484233856,0.8400000000000074,0.0,-15.965614467859268,0.0,0.0038015370008314788,1.1712328767123297,1.1265584659473926,0.3921396327493171,233.31565258119787,69.20000000000002,33.44,25,14.941979605800622,4.278294798479017,0,-61.34745706096291,80.0,57.728244300484626,1.2418043376218904,0.5262,0.6,2.037053492787453,0.0
20200407_sample_5,1.047646834320062,67.7558071911335,0.9654451915297269,0.9776208063268857,0.1452612027775579,-38.331858813762665,0.5200000000000204,0.0,-19.411075860261917,0.0,0.07697677284565407,1.0447999999999997,1.8889263060511712,2.2294913641959133,224.5789301159482,71.76000000000002,33.08,39,12.411087127567843,1.606112877044417,0,-61.48328244164586,56.470588235294116,0.0,1.0933861503283353,0.0,1.0526315789473684,1.0217110926714095,0.0
20200406_sample_28,1.412085975311333,56.68936297297478,0.9684630180421611,0.9951391635751033,0.1855595732163067,-38.080863654613495,0.5199999999999927,0.0,-16.155734658241272,0.0,0.0002900870350342582,1.108611326609775,1.0361470479912966,0.17195656851348368,156.54391735543808,57.600000000000016,28.240000000000016,62,10.742593386053874,3.582574847640281,0,-64.49316575974225,100.0,46.40783547833545,1.2368013400433258,0.4942000000000001,0.8484848484848485,1.0478427598605518,0.0
20200406_sample_31,2.0220129130585867,72.49701395630836,0.9513368177323306,0.9919661574344637,0.2228909657982346,-39.645180106163025,0.5200000000000204,0.0,-14.033626765012741,0.0,0.0007045211005118788,1.4385964912280689,1.1211574059568934,0.2539666976733927,152.65933616956076,81.68,43.800000000000004,55,13.181935442469817,4.411837462278385,0,-66.94571639597416,95.29411764705883,48.69888080313772,1.3279911602570984,0.4961600000000001,0.7741935483870968,1.2324961004922987,0.0
20200409_sample_8,0.7781374317740356,61.786290258169174,0.9870149057441326,0.9906639504209519,0.13413280142793216,-25.987576693296432,0.47999999999998044,0.0,-15.789393335580826,0.0,0.0009954685749394602,1.3632148377125202,1.0834067189037366,0.28160428625248274,136.93534713238472,69.36,46.280000000000015,47,14.089568153026612,3.718623227418405,0,-54.14663393348455,120.0,41.422729824781186,1.2535915247546878,0.51944,0.6785714285714286,0.9919243936817804,0.0
20200407_sample_9,3.746023933863788,73.14210385084152,0.9501577910127754,0.9725192293166565,0.29396239962057685,-34.7413532435894,0.6400000000000017,0.0,-15.387110412120819,0.5504587155963304,0.022268261365488023,1.1730279898218812,1.2551170210652647,0.8654659715260912,233.0708083473146,79.52000000000001,34.320000000000014,18,18.461223147153774,3.337756868587171,0,-59.05939591154456,46.25,53.43212864056262,1.2293225916683492,0.5039600000000001,0.2857142857142857,1.6373786927871166,0.0
20200414_sample_26,0.7480295536479753,77.68478244543076,0.8819163798430336,0.9710250389953381,0.10856853945016107,-27.770813554525375,0.7599999999999829,1.1288374662399292,-12.003406882286072,0.17637551823483966,0.03352708986592213,1.351388888888889,1.247442788695849,0.8819997352613332,162.12129964803654,26.919999999999998,21.12,12,10.734990090648381,1.6218226330320533,0,-61.87169795483351,160.0,0.0,1.084815574932369,0.0,0.2,2.276182248488968,0.0
20200406_sample_3,4.087704719610618,77.47306302189827,0.9184081599759834,0.9819213903354007,0.3348016020329704,-44.168662279844284,0.6799999999999862,0.0,-8.320346474647522,0.0,0.0021984565590018094,1.3660130718954235,1.1812787573691637,0.3326491294123998,268.51380227754515,120.64000000000003,49.000000000000014,30,15.143072098586508,18.365974332832124,5,-65.67602403163909,2.222222222222228,42.31204814985396,1.1470897253368741,0.36632000000000003,0.5789473684210527,1.5500139014258163,0.0
20200407_sample_23,1.1641611157409604,69.69190388917923,0.944235780192655,0.9850350625602196,0.15439748719204502,-37.20087185502052,0.5199999999999927,0.0,-9.661819785833359,0.12160733168840279,0.012911943399616495,1.2921615201900232,1.1374804550032236,0.7092050820722189,185.04380317032337,119.52000000000001,42.24,24,13.9788848571362,0.5809267959294431,0,-61.791219756007195,68.71794871794873,0.0,1.0457519421109238,0.0,0.6,1.332746804100709,0.0
20200410_sample_7,0.6312321859921481,60.67345291376114,0.9459984152684382,0.9796661849639751,0.11469296307117041,-33.28000009059906,0.43999999999999595,0.0,-17.73296669125557,0.0,0.00018667004020128832,1.061728395061728,1.1109461778076635,0.17338290925170477,174.67318646113085,22.92000000000001,17.759999999999998,72,9.56838593799416,4.221339121777291,0,-67.9430505156517,134.2028985507246,49.81812055900684,1.1873582467896275,0.49984,0.4117647058823529,0.9188847736844624,0.0
20200407_sample_18,0.851612249068979,61.777474358677864,0.9535343911202849,0.9927509482907106,0.13524457233136797,-28.733404353260994,0.47999999999998044,0.0,-24.152973666787148,0.0,0.0001035744138190891,1.0950323974082072,1.03724711830615,0.11071468530472928,195.90166797737282,98.84000000000002,34.20000000000001,76,14.448037269718446,5.0403078687826195,0,-55.687253159284595,51.875,48.930981064141086,1.2678803001300347,0.52424,0.868421052631579,0.9319530235841366,5.0
20200409_sample_15,2.5888973262878543,82.83832669258118,0.9479566993761138,0.9807936956090334,0.22639648807616608,-28.851673007011414,0.6000000000000172,0.0,-14.764539897441864,0.0,0.0003180699784541624,1.5303514376996825,1.1602260932650341,0.18201054023346538,214.56912085165584,141.76000000000002,58.35999999999999,63,15.417571832128662,1.33892773356866,0,-61.57257348150014,72.22222222222223,0.0,1.0478072395161864,0.0,0.7714285714285715,1.481739091355732,0.0
20200409_sample_4,2.191205456564146,73.96691665053368,0.922863692949542,0.9824145603371961,0.2117017590147093,-35.166334360837936,0.5999999999999894,0.0,-10.743021965026855,0.0,0.019741014302119223,1.1973684210526303,1.5629885005949105,1.0766781716296718,179.21802361185357,47.360000000000014,20.119999999999997,31,11.770349271287634,5.070702982372552,0,-53.469423084706065,60.0,45.54073710128655,1.2968983480646958,0.51372,0.36363636363636365,1.3002517123500845,0.0
20200407_sample_2,7.192959635060975,80.41785284876823,0.932210593964604,0.9808617315697579,0.4342729652350356,-37.54034265875816,0.7600000000000107,0.0,-11.361956596374512,0.0,0.004708825172131547,1.2638522427440617,1.190951782237501,0.45172044234202907,241.1358330560227,107.04000000000002,51.44000000000001,25,18.808764569297615,8.095501352944005,0,-61.096893303841355,20.83333333333333,51.747427406012996,1.2428074439430559,0.4902,0.5625,1.5990346764415144,0.0
20200408_sample_12,2.1840034550461946,69.77323070168495,0.9293445998160925,0.9750563904393085,0.22346246713655402,-35.45153886079788,0.6000000000000172,0.0,-9.484704583883286,0.0,0.015036188621717142,1.1836065573770496,1.2187503026836528,0.7217813752127078,261.1198012717068,46.360000000000014,31.560000000000006,21,18.828200438998486,12.62518142251026,3,-57.06196578145027,46.66666666666666,44.56414023935773,1.0949449412496433,0.40324,0.4,1.2954541982565195,0.0
20200408_sample_1,2.000350105582469,68.96963901817799,0.9064753558985487,0.9402465346149024,0.20133379110006888,-43.26639696955681,0.5999999999999894,0.0,-11.349368840456009,0.0,0.3111785333847352,1.4480286738351258,2.8952705173989486,2.1824895800038364,229.63141978997731,61.680000000000014,26.400000000000006,10,16.790374321972998,13.722796756624106,4,-62.06023698225617,26.666666666666664,42.24078703612068,1.1079661808922256,0.38996000000000003,0.1111111111111111,1.4712854915986917,0.0
20200407_sample_8,0.6181021329560537,71.51989452540874,0.9452528098697259,0.9860904776490654,0.11298053805667027,-25.69725178182125,0.5999999999999894,0.0,-20.789390429854393,0.0,0.0001417755134788188,1.290836653386455,1.1403069547456424,0.12379841273027224,188.1070722366373,100.84000000000002,44.39999999999999,65,10.770434645499996,2.0831581763746243,0,-57.78702683001757,80.0,0.0,1.1021574970460042,0.0,0.9117647058823529,1.1015343375092466,0.0
20200414_sample_6,0.2589641878025764,70.07029745727777,0.9935327899244448,0.9742234110177088,0.0652822710023959,-13.62950075417757,0.9200000000000041,0.0,-13.617214746773243,0.1433189655172415,0.001035430441006067,1.2415856394913984,1.3050506820940435,0.17319090072528168,58.724268150205404,105.28000000000002,62.0,18,12.520715586813905,0.2897740983544068,0,-48.01054944992065,400.0,0.0,1.0515360132937284,0.0,0.8,2.3778896999986614,0.0
20200409_sample_12,2.6502717922320165,71.71980291604996,0.9612635131431235,0.9916768927712828,0.2559774554138081,-38.67559880018234,0.5999999999999894,0.0,-14.818519353866577,0.0,0.0006067312602291298,1.1373390557939917,1.0693246868363198,0.23651588018864425,498.0256362259388,31.72,17.04,53,16.44663281703127,4.118352504293981,0,-60.160614784061906,20.740740740740737,51.05763878867035,1.1629712600632365,0.46116,0.7096774193548387,0.9830017308873856,0.0
20200403_sample_12,1.289203013017576,71.17689214646816,0.9204459087957152,0.9784518046198958,0.17082009770938816,-29.37616966664791,0.6000000000000172,0.0,-9.298497810959816,0.5548281505728313,0.00251118349536439,1.5187353629976579,1.1721202241539035,0.34149033859382066,204.37037841372546,141.12000000000003,54.68000000000001,27,16.50681993012363,3.4276265777411012,0,-57.542425269633526,76.84210526315792,44.714769535363345,1.149970044260383,0.44852000000000003,0.6875,1.5515031929309353,0.0
20200414_sample_16,0.28558191551720924,72.94580712914467,0.915032630864997,0.987890396701766,0.0668277355096627,-22.551625967025757,0.8800000000000197,0.0,-6.532780826091766,0.6795005202913632,0.002850632193494579,1.7069182389937116,1.1499324844242966,0.2725749945341509,88.18386641020572,70.04000000000002,46.44000000000001,16,14.477340011672686,1.2761995979605416,0,-53.22872760817408,165.0,0.0,1.1496164960069617,0.0,0.7777777777777778,2.355808438158741,0.0
20200408_sample_16,0.5916011281754121,64.5524449646473,0.9500678424955444,0.9785795128319666,0.1103712828960569,-34.60726514458656,0.5600000000000049,0.0,-13.845507055521011,0.0,0.00409794498814894,0.994296577946769,1.200764739917799,0.45372092123141156,119.85924166565144,83.52000000000001,50.24000000000001,30,10.911715494519662,4.600795451426279,0,-60.9603857204318,77.94871794871794,40.81496661573675,1.4323830174897725,0.4854400000000001,0.5,1.2014727762924589,0.0
