cell id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20191108_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71419396,1.4386641,3.83558125,4.52922286,8.72190109,0.76043674
20191108_sample_5,0.0,0.0,0.25981934,0.44250482,0.82411448,0.48005684,1.72942251,1.34882777,4.11143814,5.19232721,3.90337968,1.47975236,0.22835685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191114_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21036229,0.75574601,5.22789248,5.91741332,7.8885859
20191114_sample_3,1.19980459,9.91499756,7.00537372,1.65315095,0.22667318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191114_sample_7,0.50669679,0.64224625,0.48733258,1.08762304,1.31031144,2.7303534,1.61045667,5.91576569,4.55704373,1.15217041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191114_sample_9,0.27798206,0.95602294,0.89571996,1.01338432,0.910428,0.79276364,0.33828504,0.70598617,2.85483159,4.06530372,5.29489631,1.73260774,0.1617885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200106_sample_4,3.18697583,6.97253741,7.53165598,2.30883078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200225_sample_2,0.0,0.07279947,1.16148246,0.6386499,0.6485771,0.63534083,0.52945069,0.96624752,10.16545334,5.18199868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200316_sample_1,0.0,1.11111111,3.65486365,0.96459096,0.69393569,0.28286528,0.21774522,0.65730566,1.37159137,2.64143264,3.41269841,4.13512414,0.82417582,0.03256003,0.0,0.0,0.0,0.0,0.0,0.0
20180213_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29016011,4.662858,9.05359693,4.10884763,1.16139217,0.4968804,0.22626475,0.0
20180215_sample_1,0.0,0.0,0.0,0.0,0.0,0.16656446,0.63025459,2.0470416,2.95068347,5.400091,3.81397005,3.22407074,1.62449803,0.14282606,0.0,0.0,0.0,0.0,0.0,0.0
20180306_sample_1,0.0,0.0,0.3144404,3.16336831,9.80515707,5.41277949,0.93598018,0.26733552,0.08992751,0.01101153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180327_sample_1,0.0,0.0,0.122339124,1.1358508,1.10703314,1.07875921,2.8072751,4.34820433,5.97504282,2.71103499,0.569284724,0.140282196,0.00489356496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180327_sample_4,0.0,0.0,0.0,0.10358102,0.58825159,0.69183261,0.59600631,2.31146315,5.06993104,6.3843576,2.64436259,0.80483009,0.72340543,0.08197856,0.0,0.0,0.0,0.0,0.0,0.0
20180327_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43963372,7.8426142,8.17246775,3.39856875,0.14671557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180404_sample_2,0.0,0.0,0.03384563,1.41290134,6.64635929,8.61740589,2.71595822,0.46122367,0.08584483,0.02646113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180404_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12376238,0.58352644,4.27375184,6.8538024,6.03381083,1.67579524,0.38024015,0.07531072,0.0,0.0
20180410_sample_9,0.0,0.87770392,6.33734243,7.18347747,4.48633868,0.87903782,0.23609969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180411_sample_4,0.0,0.0,0.1702791,2.19684024,9.87468897,6.27754294,1.33854963,0.07824445,0.06385466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180411_sample_5,0.0,0.0,0.0,0.13036967,1.43582817,6.13265995,9.40540858,2.27853305,0.50151217,0.1156884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180417_sample_1,0.0,1.87963874,9.32129125,5.86068139,2.14074935,0.47393365,0.32370562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180510_sample_2,0.0,0.0,0.0,0.10823221,3.98491309,11.06100361,4.48220728,0.36364382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180515_sample_1,0.0,0.01613988,0.98587761,6.75453934,7.94351042,3.03564223,1.25218561,0.01210491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180524_sample_9,0.0,0.0,0.0,0.0,0.0,0.0,0.516853933,9.70522141,8.2881692,0.963648381,0.519497687,0.00660938533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180621_sample_7,0.0,1.46566557,10.22211794,7.51759737,0.57093696,0.22368215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180628_sample_2,0.0,0.0,0.0,0.0,2.69136666,14.18501689,3.12361645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180704_sample_5,0.0,0.02153625,0.24886336,1.42474276,3.82053123,7.11222781,6.03350084,1.26346016,0.07513759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180705_sample_1,0.0,0.0,0.0,0.0,0.0,1.25965803,5.04867368,5.20264428,1.25407938,1.1374857,1.62394354,2.95221891,1.24236423,0.276700789,0.00223145798,0.0,0.0,0.0,0.0,0.0
20180711_sample_1,0.4311897,1.39790407,11.44176169,4.90374406,1.5650247,0.26037579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180711_sample_3,1.13139795,3.29199238,2.82020827,6.94307102,4.70182029,0.83473745,0.15302599,0.10441124,0.01933541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180712_sample_14,0.0,0.0,0.14110811,1.40195061,3.45299855,5.69163727,5.63021374,3.01971363,0.59597427,0.06640382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180717_sample_3,0.0,0.0,0.0,0.0,0.19789585,0.5484267,2.18696584,5.45296964,5.2512218,4.62623685,1.14548475,0.55613068,0.03466789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180717_sample_4,0.0458553792,0.19664903,2.83686067,9.41093474,6.22663139,0.972663139,0.305996473,0.00440917108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180719_sample_1,0.0,0.0,0.0,0.18165201,3.43482235,9.40077688,6.34868045,0.30446704,0.13252599,0.19707529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180720_sample_5,0.0,0.0,0.0,0.09443073,5.83324391,12.30818757,1.76413778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180725_sample_9,19.41943901,0.58056099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180817_sample_2,0.0,0.23498586,3.18374646,8.51231076,6.09757112,1.21984695,0.38096822,0.24413575,0.12643487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180817_sample_3,0.11174045,2.8728856,9.4339768,5.76272493,1.3555273,0.18417909,0.17261974,0.08862174,0.01772435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180817_sample_4,0.0,0.0,0.0,0.0,0.0,0.32941017,5.53030303,11.63758117,2.50270563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180820_sample_1,0.92545567,0.76237233,2.1161334,3.84966988,5.40601546,4.2311382,2.25777326,0.37243948,0.0507872,0.02821511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180820_sample_4,1.25167572,4.73670594,3.39753992,6.04717891,3.61579529,0.85373598,0.09736824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180820_sample_5,4.82241599,7.58400681,5.0935772,2.13632497,0.36367503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180820_sample_7,0.04919736,1.83769112,4.79801514,7.01740993,3.98583455,1.86101745,0.34947092,0.08058189,0.02078164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180822_sample_1,0.0,0.0,0.0,0.0,0.344625722,5.92532261,12.7659141,0.958028965,0.00610858001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180822_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.28337099,5.66152637,7.01601022,3.99322267,2.39072783,0.35114429,0.18121992,0.10755329,0.01522444,0.0,0.0,0.0,0.0,0.0
20180822_sample_3,0.0,0.75357631,8.60470937,8.16958355,2.07782206,0.17251006,0.10319798,0.05698993,0.06161074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180822_sample_4,0.0,0.0,0.0,0.0,0.0,0.60562925,3.72824329,6.51310256,5.08443869,3.85247493,0.21611129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180822_sample_6,0.0,1.37585794,11.0314212,6.66078962,0.654240917,0.162458283,0.110824255,0.00440778289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180822_sample_7,0.0,1.54692621,7.39139934,7.83712385,2.59092263,0.396861655,0.105273612,0.0615751316,0.0639586851,0.0059588837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180828_sample_2,0.0,0.00316005688,0.355937316,10.7973398,7.73495741,0.541806116,0.199945417,0.140191614,0.0887688706,0.137893391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180828_sample_3,0.0,0.0,0.02397973,0.73251289,5.1307574,5.39634422,4.6389467,3.75169668,0.32576237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180828_sample_5,0.0,0.0,0.0,0.0,0.01140689,2.0462561,9.76708996,6.53172395,1.21401883,0.29611351,0.10685228,0.02653847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180828_sample_6,0.0,0.0,0.27041218,4.51299554,10.57823576,3.76739302,0.69506432,0.17589919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180829_sample_2,3.28324158,5.17383326,4.60050588,4.93874919,1.5047364,0.3372514,0.16168229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180829_sample_6,8.21773154,8.05242151,2.28165561,1.19614067,0.22942267,0.02262799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180829_sample_7,0.83534622,4.75241546,6.61332528,6.02556361,1.63446055,0.13888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180830_sample_1,0.0,0.0,0.0,0.2162753,1.01852394,2.43875778,9.63713377,5.68952392,0.99978529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180904_sample_2,0.0,4.23647032,11.90652409,2.94984768,0.39766106,0.19361698,0.154362,0.16151786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180904_sample_3,0.0,0.0,0.0,0.0,0.21051491,5.39427519,10.79992956,3.50587247,0.08940788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180904_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15730606,2.83509779,5.49434775,7.75165979,2.60781147,0.82959507,0.23386566,0.09031641,0.0,0.0,0.0,0.0,0.0
20180904_sample_5,0.0,0.0,0.12869574,1.32706018,4.312749,7.66827427,3.53402181,0.9257706,1.46204655,0.31846299,0.11663871,0.10327113,0.10300902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180904_sample_7,0.0,0.1521434,6.46944374,10.41624139,2.57304159,0.341605,0.04752488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180904_sample_9,0.05582348,0.18089636,2.15697705,8.45690462,7.4227569,1.66799159,0.05864999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180905_sample_2,0.92563849,2.80513616,2.99774235,7.54197827,4.48109214,1.14999294,0.09841964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180911_sample_3,6.92268695,10.31051965,2.10012674,0.61850444,0.04816223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180911_sample_6,0.0,0.0,0.00216006048,0.306728588,0.332649314,1.02602873,3.64078194,2.8858408,3.62458149,6.57954423,1.52824279,0.0734420564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180912_sample_2,0.00421877354,5.75621516,11.5039928,2.04248908,0.547235197,0.145849028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180918_sample_1,0.0,0.31450204,3.2606066,6.42085928,4.36808387,2.33054075,1.89776444,0.77236683,0.55015456,0.08512163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180918_sample_2,0.0,0.11725417,5.24230056,8.40371058,2.13580705,1.55992579,1.03450835,0.22560297,0.68274583,0.45565863,0.14248609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180920_sample_2,0.0,0.0,0.0,0.0,0.06308981,0.75919839,3.18364967,3.72760047,4.07273884,4.33092991,2.61000954,0.95482982,0.1738946,0.07157247,0.05248648,0.0,0.0,0.0,0.0,0.0
20180920_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05295255,0.36769299,1.89201249,3.13788487,2.99152164,5.20362933,3.18429273,1.48148148,0.80618771,0.52952551,0.35281868,0.0,0.0
20180921_sample_3,0.0,0.0,0.0,0.0,0.0,0.10110894,0.08190186,1.13176778,3.39457853,5.05653403,2.84373415,4.04616946,2.61143727,0.73276799,0.0,0.0,0.0,0.0,0.0,0.0
20180925_sample_9,0.0,0.0,0.0,0.0,0.06903203,0.08425968,0.11065428,0.35328156,1.99939089,7.89401553,7.4077458,2.00852749,0.07309274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180926_sample_1,0.0,0.0,0.06994005,0.76267961,0.94109811,0.83928062,1.2265677,5.57997907,7.73765344,2.15815016,0.59853459,0.08611666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180926_sample_3,0.0,0.0,0.0,0.0,0.05506574,2.67842227,12.09528229,5.06728538,0.10394432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180926_sample_7,0.0,0.0,0.0,0.92353482,5.48430866,8.7643892,3.51205848,0.90690244,0.18033002,0.14618987,0.08228651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181002_sample_10,0.0,0.0,0.0,0.01118908,0.51725516,2.70967536,8.33266732,7.72238295,0.41559438,0.12403894,0.16719682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181003_sample_8,0.0,0.48900828,0.66443726,2.05142262,5.15651554,9.98629461,1.65232169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181004_sample_5,0.0374944,0.51269511,2.41675836,6.01540531,7.95370257,2.50641888,0.54692913,0.01059624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181004_sample_8,0.0,0.0,0.08084375,0.888352,4.46034475,8.9764438,4.52632068,1.06769502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181009_sample_3,0.13704045,1.72222954,2.88312031,5.81367769,6.64646198,2.67228884,0.12518118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181009_sample_5,0.7933316,3.88103269,8.4464193,5.33925791,1.24416191,0.258822,0.03697457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181009_sample_7,0.55355692,1.78484391,1.39723802,4.09307183,6.92004178,4.46791227,0.78333527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181011_sample_3,0.0,0.03812444,3.81078673,9.5829103,5.30095518,0.58927128,0.34104801,0.15871371,0.14006589,0.03812444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181109_sample_5,0.12117739,2.97293978,3.2988087,3.92843984,3.50677529,4.37384861,1.60969419,0.18831621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181109_sample_7,0.27559276,3.06972694,3.67625576,2.42386785,1.17288459,1.02511518,2.32498033,3.58382964,1.94572424,0.33430723,0.13344196,0.03427351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181112_sample_6,0.17043478,0.97252174,0.71443478,0.41878261,0.64486957,1.65078261,2.05495652,1.67165217,4.29704348,4.04173913,1.92765217,0.4466087,0.53565217,0.39930435,0.05356522,0.0,0.0,0.0,0.0,0.0
20181112_sample_8,0.10446046,2.16024235,5.61858003,3.25847,1.43876876,0.71868798,1.59197744,3.22225704,1.77861346,0.10794248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181116_sample_5,0.0,0.0,0.0,0.811255907,4.41142775,10.2130173,4.35700988,0.0716024631,0.0547758843,0.0708864385,0.0100243448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181121_sample_6,0.0,0.22999033,0.85228718,1.3891009,2.15895792,2.02157431,1.71678624,1.72899812,1.20032565,3.20052918,2.58891772,1.60128225,0.8110721,0.30427924,0.09260673,0.03409149,0.03917977,0.03002086,0.0,0.0
20181127_sample_3,8.86177287,8.6009426,1.76254116,0.52424301,0.25050036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181127_sample_5,3.22616694,4.59468753,3.08260982,4.82678587,2.59262443,1.51207771,0.16504771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181127_sample_7,0.3785962,3.58979165,8.90575704,6.15437479,0.97148034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190108_sample_1,0.0,1.01373645,8.40044441,9.15392903,1.21776311,0.18921285,0.02491415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190108_sample_5,0.0,1.12387792,6.89048474,9.31059246,1.005386,1.30341113,0.36624776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190110_sample_4,0.0,0.0,0.0,0.0,0.0,0.03700224,0.24687432,0.50849173,0.90279685,1.67030426,2.33374286,4.2038014,6.4834863,2.65577799,0.77993785,0.1777842,0.0,0.0,0.0,0.0
20190117_sample_1,0.0,0.0,1.5128688,11.51914626,6.02636535,0.94161959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190122_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51591248,2.65643129,7.22588265,5.56957567,2.61105586,0.6184734,0.32363667,0.28219791,0.16720537,0.02962871,0.0,0.0
20190122_sample_14,0.0,0.0,0.0,0.05988436,0.13904185,0.22829479,0.25491006,3.41662078,6.87912996,5.25674559,2.9960536,0.63142438,0.05804883,0.05437775,0.02546806,0.0,0.0,0.0,0.0,0.0
20190122_sample_3,0.0,0.0,0.0,0.0,0.0,0.0,0.59168277,5.41991396,9.81482636,3.84313236,0.33044454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190122_sample_5,0.0,0.47515457,3.22074651,7.01282345,7.17941379,1.69967941,0.19864896,0.16372796,0.04980536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190122_sample_9,0.0,0.0,0.0,0.0,0.53462627,4.75340745,7.16850002,4.36717108,2.48060013,0.64357075,0.0521243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190128_sample_12,0.0,0.0,0.0,0.0,0.0,0.0,0.177533252,1.77987011,6.60389666,8.37752758,2.58415814,0.474745469,0.00226879555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190128_sample_2,0.0,8.08402451,10.91318301,0.81023632,0.14754303,0.04501313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190128_sample_4,0.0,0.0,0.0,0.18491461,0.85367314,0.50252701,0.36455963,1.45057367,2.65347673,4.7402333,5.5244437,2.82018731,0.85271504,0.05269587,0.0,0.0,0.0,0.0,0.0,0.0
20190128_sample_6,5.12015694,12.7088442,2.17099886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190128_sample_7,0.0,0.0,0.0,0.0,0.0,0.05356614,4.23537189,10.72394064,4.57135693,0.4157644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190130_sample_10,0.39147739,4.02456598,3.96246483,5.39799629,3.7799355,2.05757222,0.36951897,0.01646881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190130_sample_17,0.0,0.10899644,0.3185181,0.45010448,0.41621957,0.58790309,1.30513356,2.95193991,5.26853787,5.17874287,1.58073078,1.07132772,0.37781668,0.09826622,0.16321229,0.1225504,0.0,0.0,0.0,0.0
20190130_sample_18,0.0,0.0,0.08662762,1.00414837,1.41532455,0.27818448,0.61127379,1.85944363,5.37579307,7.19131284,1.89726696,0.28062469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190130_sample_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21156493,0.74223261,1.50608365,4.21134321,8.50213875,3.9559871,0.68181188,0.18883787,0.0,0.0
20190130_sample_6,0.0,0.0,0.0,0.0,0.0,0.12868192,0.08989482,5.30105638,10.34474891,3.5633941,0.46818317,0.1040407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190130_sample_9,0.55286845,0.31583331,0.45292931,1.41836702,1.1979884,0.89048336,1.96226657,5.07959896,5.09177104,2.70155995,0.24280086,0.09353278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190131_sample_1,2.71978393,1.67184335,1.46725186,1.44564483,1.37474679,1.55840648,2.50641458,2.86293045,1.88116138,0.93112762,0.31802836,0.28629305,0.3227549,0.24713032,0.2397029,0.08642809,0.08035111,0.0,0.0,0.0
20190131_sample_3,0.0,0.02107611,2.03703023,6.3189109,5.63075151,2.90409146,0.91411486,1.02439682,0.83912314,0.29433028,0.01617469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190131_sample_5,0.0,0.08898457,7.06063868,10.0818084,2.31862217,0.31790456,0.07534984,0.05669178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190131_sample_6,0.01420898,4.9107607,9.67596604,3.73696067,0.68341709,0.34101542,0.19234102,0.18506325,0.13723791,0.12302894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190201_sample_2,0.0,1.43715134,7.50674825,8.98708836,1.81797733,0.122818067,0.0760302321,0.051061724,0.00112470758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190201_sample_3,0.0,3.5265354,9.60294693,5.78106663,0.693701917,0.193636719,0.100404225,0.0964923719,0.00521580389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190201_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.12406487,5.72464105,11.73226151,2.41903257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190204_sample_1,0.0,0.48126146,2.01538504,3.28779874,2.93958225,1.29978921,0.59788114,0.93295738,1.40381615,2.30939801,3.13066331,1.22368529,0.17082318,0.13742506,0.0695338,0.0,0.0,0.0,0.0,0.0
20190204_sample_15,0.12215649,0.69061703,6.38644416,8.57051251,2.33572196,1.18276984,0.43925039,0.14043188,0.07374277,0.05835297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190204_sample_21,0.0,0.0,0.0,0.0,0.0,0.09285126,2.42418152,11.61484816,5.04612416,0.60011657,0.10571377,0.11616456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190204_sample_5,1.6180779,6.67355074,3.96330628,5.00024014,1.21127708,0.35685126,0.23774074,0.26175496,0.20267999,0.13880217,0.06003554,0.07156236,0.08116805,0.12295279,0.0,0.0,0.0,0.0,0.0,0.0
20190204_sample_7,0.0,1.04421215,7.97914885,9.51043936,1.16832612,0.2316794,0.06619411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190204_sample_9,0.0,0.237381973,5.29596906,10.1095901,3.31424671,0.804671799,0.150923363,0.0811497478,0.00606727087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190205_sample_2,1.34306875,2.33649996,0.90602183,2.65211588,9.56687865,2.94574861,0.12561828,0.12404805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190205_sample_4,1.48911943,3.60956478,5.35172065,8.25151822,1.18800607,0.11007085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190205_sample_6,0.0,0.0,0.67017256,8.50083243,8.57376919,1.45397849,0.3974525,0.16067229,0.17969927,0.06342327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190205_sample_7,0.0,0.0,0.0,0.0,0.03427993,0.13244517,0.34669471,0.37552102,0.70741303,1.68906548,4.86463324,5.69124693,2.89899108,2.98702816,0.19788867,0.07479257,0.0,0.0,0.0,0.0
20190211_sample_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0960708,1.14977343,7.72636386,7.77629228,2.80096071,0.41480815,0.03573077,0.0,0.0,0.0,0.0,0.0,0.0
20190211_sample_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99458359,4.47998837,6.9508161,5.69413646,1.63364717,0.17121669,0.07561162,0.0
